path,size_bytes,sha256
zenodo_archive/payload/binary_states/M4_RATIO/R2_seed_41777/M4_RATIO_R2_seed41777_tension_step_150000.restart,41884666,b3b5541690fd56689cbdd30eec82666e0f8e08931807a94b0c6d2da2f8cc9b8d
zenodo_archive/payload/binary_states/M4_RATIO/R2_seed_41777/M4_RATIO_R2_seed41777_tension_step_200000.restart,41884666,4a34bcc73cced66d036cbe4fade9db333fec650a7fa0a30160436508f521cd3a
zenodo_archive/payload/binary_states/M4_RATIO/R2_seed_41777/M4_RATIO_R2_seed41777_tension_step_250000.restart,41884666,a020d9b514928fc0765eb9ecd62cb730d1e3540b51368345d851bff58ecfca4c
zenodo_archive/payload/binary_states/M4_RATIO/R2_seed_41777/M4_RATIO_R2_seed41777_tension_step_50000.restart,41884666,51aca4a67eb48c8ebc22e7b9e31553d8da9b7053f3c29ab503acab6844d4410f
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_equilibrated.data,65010853,ab29505e58891a9686ea8259ca5f879c198203f4a51a74c24c1359fc45ddf92c
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_final.data,65067254,029ab729ccdb6b8d35112b3f70ff84b2caf60353e2d24a0bb62ab645cf8b36cd
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_final.restart,41882871,06aa61f897793217de5e9559a91562a3da68c8c6697f9153adbed35b09fa0fd7
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_tension_step_100000.restart,41884666,04f9cf47469e0311a27776c1b710b96ddc382eb7ebcba29783e8fa0bdbb70822
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_tension_step_150000.restart,41884666,82d66308d6c147bb42750a3e96a9fc8ce603625ca4cfccb702f23066311db178
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_tension_step_200000.restart,41884666,092cb9ce2d11c3ab44a83f864748e0d9c70d18b369687bfda91191622cb7a619
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_tension_step_250000.restart,41884666,f046a13db6ea3fae8769207596087a2dff70c5fc951a1d9a711492924f3824dc
zenodo_archive/payload/binary_states/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_tension_step_50000.restart,41884666,29832251bdaa4bbf25cd1b4bc8ea75ba8201fc37efc3f08c14874aa78c058715
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_equilibrated.data,65677770,703c50cef52c78fd44b3f790ae6f89bebe11baf7001f40a1b9e84589b22390bc
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_final.data,65744543,2287c660a2941d087db466717f225892e573fac042ea939a9e906fbd773b7acb
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_final.restart,42306679,5c21231728d7c049e4e2be4efc0965b9974cde0f1a69fbcb1fd5b2364b74b3d1
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_tension_step_100000.restart,42308474,4a06aea5698b96c39fa7744ac722c12f69910b774405bec0dc0a6333061766e6
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_tension_step_150000.restart,42308474,5bf8700204d84502cac0a7cf214cadc4d47ef5222be38a2910a2073221d07e24
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_tension_step_200000.restart,42308474,07677e590b8a45e4e2446d139d73401ff9266d6fe0ab2edf2cc37529e722ff89
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_tension_step_250000.restart,42308474,b3e9bf1bfc29de7df35f50e424deb73ef078b193898b94d4ef5f640dd9ef9f73
zenodo_archive/payload/binary_states/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_tension_step_50000.restart,42308474,61b1ccd51e560f797ac8c149b237c875de1bf576b5ae765c70604d8f0761a0ec
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_equilibrated.data,65678895,ae29562339ac5c3f3b9600af1075a2930ceabd5e5d7bedfaae78b580a7751a84
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_final.data,65727972,c6adfdf6e2ad210ba6f46ba2bb221e60830aa535ae2b61d1980233f211993a1b
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_final.restart,42306679,fa9856a2e9ae33614877b117901e998b7964609505e6e6d8748f96be62074458
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_tension_step_100000.restart,42308474,bc9098fd3c9bf4edbed66a0b7e88185a51eb0c01a6528cba16f7060c55d2696c
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_tension_step_150000.restart,42308474,9135a4dddc2b3ad9f47f2749e479848fe0857c85980568a017956798aaa3c675
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_tension_step_200000.restart,42308474,4653d88d92760d67b48ea24e367a21467d8092ff8ea09f544155ba28c4749350
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_tension_step_250000.restart,42308474,ec01523d65854d453a2bca8ac0c9fa2a7c6498b3f6a42072a3f7b7f1d8c21fb6
zenodo_archive/payload/binary_states/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_tension_step_50000.restart,42308474,8391919a7ea30bf200aaa36cb51cd1a7377e71729ee1eb063d241029ac838579
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_equilibrated.data,65676610,b11c5cc2e7bfff460418d6279847d3ec727ba12d6d9370e0b29a22565e908e77
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_final.data,65733854,9115ef5bb2b91ac5cbc4cfa3995fea047ad92d2cdc28b6e88562203a24b248fd
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_final.restart,42306679,bd646d21f143e83bd908eff276639922fd3a11ea945400f47293407f9a5cc2dd
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_tension_step_100000.restart,42308474,fbf9d5158eec63723f747b058b8e7940890ba44b39afe6bd6af1c143533feca2
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_tension_step_150000.restart,42308474,3c2c409738de1a17073d9ebb17ecf5e5072760df879a931596dd3145b81d818d
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_tension_step_200000.restart,42308474,dbf3333a1777d20560ecdf53c3d3e9537a15ecaeedcead85699fff856dbaaf22
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_tension_step_250000.restart,42308474,c7d5f7abfee80a93c54ac3ed10be229a92c454834f6acc7ddcf34f3ea7643dad
zenodo_archive/payload/binary_states/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_tension_step_50000.restart,42308474,e6298e9334f67de188d8c8c4b66754e87aad1a67a3e50894b8dc01ac97a8fa96
zenodo_archive/payload/code/analysis/candidate_localization/04_pe_d2min_overlap_analysis.py,3154,3c8bac56128dbbaee8f43676ed2f04e4f59931309a1ed16804c4bd25e6a6e30c
zenodo_archive/payload/code/analysis/cluster/01_damage_cluster_batch2.py,17781,4b138d8fd4c07bde616c16f6454c18d49b7aa9188d112d10fcb4875ff55f3211
zenodo_archive/payload/code/analysis/DXA/run_fig7_stage1_dxa_pilot.py,28638,3f8a2ad9d1770f3ee3b2f365fa971b7350103ed9698d3ed89af2e40d0754df5a
zenodo_archive/payload/code/analysis/mechanical/audit_sigma15_grid_f50.py,9523,65716d9af1c58114ebd865c16c9ae0c3d94af87de3f9a0ca9bb7b948a9e61147
zenodo_archive/payload/code/analysis/mechanical/extract_mechanical_metrics.py,8354,85b1114b42a46b254fc51c8f2b9007c123a8be8926e2d78d9dec15015572fb00
zenodo_archive/payload/code/analysis/mechanical/extract_n3_metrics_local.py,12533,959d8d6c0ed072ddd16ec0895581b90f80574ac664137acea2314e24c77e8ece
zenodo_archive/payload/code/analysis/mechanical/f50_contract.py,3553,4510e906cd040046f54cedc38053cb1cf251f17714bcda119e6afb3be58b1361
zenodo_archive/payload/code/analysis/plotting/export_fig5.py,1046,8bb65bf3c40dd136d9b6da3957def2e5ebf74e1133373ae4b1a479deb1362e3e
zenodo_archive/payload/code/analysis/plotting/Fig1_R2_rebuild_source.py,10530,966e20d3c106c7f7186453b1801db25fe1818f59abee15392b7a35356f1166d8
zenodo_archive/payload/code/analysis/plotting/Fig2_n3_build.py,12339,408a6b5a60800dac8118465db54d98651faed285d00d50080c92d5ebf0ef0492
zenodo_archive/payload/code/analysis/plotting/Fig3_panel_g_replot_script.py,164,bb2de018c0536f4e79653b7b5ef35c9e0ade3be6d468c038f61022893689e509
zenodo_archive/payload/code/analysis/plotting/Fig4_panel_g_replot_script.py,164,bb2de018c0536f4e79653b7b5ef35c9e0ade3be6d468c038f61022893689e509
zenodo_archive/payload/code/analysis/plotting/Fig6_quant_replot_script.py,660,91262a6b40125f494ca671df4bc72efc4ac81db06d40b557df77778ffd82899a
zenodo_archive/payload/code/analysis/plotting/Fig7_quant_replot_script.py,660,061a2bc7ccfbc451472ea41df653c5f6923e8b9439e8850939334b46c1c336bc
zenodo_archive/payload/code/analysis/PTM/extract_fig6_stage2A_dense_metric.py,6644,8a5a85cfc4ffde47b8777ee4e46a78255634497315c6ff20275a782178baf885
zenodo_archive/payload/code/analysis/PTM/render_fig6_stage2A_schemeA_50A.py,6810,456b63c6af574bfc14a73bed412555baecb093b22a215a4faf753cd40af08150
zenodo_archive/payload/code/analysis/SCRIPT_INDEX.csv,2873,11578e16933671b2c1916d9291f18e866384554f429566f28ab885b051bcf393
zenodo_archive/payload/code/analysis/SCRIPT_INDEX.md,2855,d10ddf5bb6f912746616500cf648847e703d3944753a29846dee0af13f83aed7
zenodo_archive/payload/code/model_construction/M4_RATIO/01_design_ratio_geometry.py,6470,a14ad19eebd34e8c5817eb522a6a886c6ff45d84216e8e9922e9c673cae0f3a1
zenodo_archive/payload/code/model_construction/M4_RATIO/02_build_M4_SYM_RATIO_atomsk.py,16153,b1fb0e9e6152505684bfb4688a9d28721a6cb8abdc37641cd93b6349e4d7cec1
zenodo_archive/payload/code/model_construction/M4_RATIO/_m4_sym_ratio_utils.py,16141,20c0e1b2923963ec805f0a96d1dfb951b9d2710b8d38084a9df6959f7ca35905
zenodo_archive/payload/code/model_construction/M4_RATIO/build_main_models.py,21083,eb7af4769912e19713d60403e1fd1e560da19abb7fd640905ad81d03d45df0d5
zenodo_archive/payload/code/SCRIPT_INDEX.md,2855,d10ddf5bb6f912746616500cf648847e703d3944753a29846dee0af13f83aed7
zenodo_archive/payload/figure_source_data/Fig1/plot_scripts/Fig1_R2_ovito_render.py,10188,20d934a5eae2ecacb7c4c6ab7b134facf43fa2c1fa500fe565db0b3b36c84e69
zenodo_archive/payload/figure_source_data/Fig1/plot_scripts/Fig1_R2_rebuild_source.py,10530,966e20d3c106c7f7186453b1801db25fe1818f59abee15392b7a35356f1166d8
zenodo_archive/payload/figure_source_data/Fig1/processed_data/Fig1_model_metadata.csv,1124,3825696e15c563e135e134d9aabd41da328a61e54c20cd1f085532e7329f6f52
zenodo_archive/payload/figure_source_data/Fig1/raw_data/Fig1_source_manifest.md,1389,989da83a6933342b03edb800d26d16137ce72faa03c36896225bf27112b97ace
zenodo_archive/payload/figure_source_data/Fig1/raw_data/Fig1_v2_1_micro_polish.ovito,38993,bc2a2f3a97dcdec5bf85f97a6c58ddeefeaaaefdf59f17f218f7dca901458bc9
zenodo_archive/payload/figure_source_data/Fig1/raw_data/M3_SYM_verticalZ_raw.png,3898626,faefc9e5163cfee62f05913566b34ef4705186b33e365b0e68325f8137f05d8c
zenodo_archive/payload/figure_source_data/Fig1/raw_data/M4_LIT_verticalZ_raw.png,3125965,b5b28af7f98ac2821fabd9decc1576c839ab33267e3acdbbda68e9ad94ad86f4
zenodo_archive/payload/figure_source_data/Fig1/raw_data/M4_RATIO_verticalZ_raw.png,4066510,72bf0341ed26fac384e7f010600fa094be9dad7420dc7aa533a0ffaea69ec9d9
zenodo_archive/payload/figure_source_data/Fig1/raw_data/M4_SYM_verticalZ_raw.png,4025033,7a206d18523c674be0f970e10cf8fae96ecf905af67c362d3f8e98ec60dc12d6
zenodo_archive/payload/figure_source_data/Fig1/raw_data/MODEL_DATA_LOCATION.md,162,53d8a0a4948fe59e44e085118849e8d8f08ab2265efac69d986a76d944a54c90
zenodo_archive/payload/figure_source_data/Fig1/raw_data/render_metadata_v2.json,5088,959f0d3c26aca14b69ce3a4a344a4d12bf9aa19540fd6fa63f41b3447f8114e5
zenodo_archive/payload/figure_source_data/Fig2/plot_scripts/Fig2_n3_build.py,12339,408a6b5a60800dac8118465db54d98651faed285d00d50080c92d5ebf0ef0492
zenodo_archive/payload/figure_source_data/Fig2/processed_data/Fig2_n3_source_manifest.csv,3330,18b880d845e7ed7fba0808d98878e990b5fb9a362637c4782e98ec5b49b035e0
zenodo_archive/payload/figure_source_data/Fig2/processed_data/Fig2_n3_summary_values.csv,1584,21e96d1ce2759cf99d04808d8fe02fce9b6fde08b5f9027ddcf161b461604a02
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M3_SYM_R1_seed3847291_tension_stress_strain.dat,510263,ae24f3a7c6451d737245599cd56632291b3bf7bc1950ab6064d0dd001107c6e7
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M3_SYM_R2_seed28471_full_stress_strain.dat,543352,0e25b91b177c376b05974297c5cb5fda48e29e7479fd3fd8807e65a594365ba1
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M3_SYM_R3_seed39581_full_stress_strain.dat,542697,cc9d36e82b089835437e2b89cd0fbfa5edd1618685c8e420152149bd11446723
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M4_RATIO_R1_seed4928459_tension_stress_strain.dat,543004,f6d082815c8c162b943684a0620d37771bed5c9a02c0884515db8c9327b582e4
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M4_RATIO_R2_seed41777_tension_stress_strain.dat,543313,3d63035551563a313e256754552642e121ffceffc66ef328dceeea1c0725201c
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M4_RATIO_R3_seed52891_tension_stress_strain.dat,542417,4197080df4a42f8cc479bcdece791b029fe7273276d1a9742840e8a865df48a2
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M4_SYM_R1_seed9520510_tension_stress_strain.dat,543543,bd43769463bc6a8c41e9c1bc1121dd1122678d1aa285ef73e366c4514c6051fc
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M4_SYM_R2_seed63997_tension_stress_strain.dat,542833,9f4eec8826dec98191a77473f54eed9af827d8bb5448d5b6d2dd3ee29fe3dfc1
zenodo_archive/payload/figure_source_data/Fig2/raw_data/M4_SYM_R3_seed74131_tension_stress_strain.dat,542772,c84711e00a7a758968788e68258fcf2ae658b27f1da45650b53bb601bb305ed9
zenodo_archive/payload/figure_source_data/Fig3/plot_scripts/Fig3_panel_g_replot_script.py,164,bb2de018c0536f4e79653b7b5ef35c9e0ade3be6d468c038f61022893689e509
zenodo_archive/payload/figure_source_data/Fig3/processed_data/Fig3_overlap_metric_data.csv,17701,e4bf20214075d5eee67e2ef63917e839b2d2f5fb85983e4b763cb86bc50f6643
zenodo_archive/payload/figure_source_data/Fig3/processed_data/Fig3_panel_g_replot_source.csv,7803,b43fdf50f0786fc74adbc5a7ef112944bf2b1a766cc1258dd95baa74e9173d02
zenodo_archive/payload/figure_source_data/Fig3/processed_data/Fig3_snapshot_manifest.csv,3086,9feb853cda20be4d6a59362351d6485437b0e56549e842c540580f70cc5b25f7
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_extraction_manifest.json,1832,581b899969449f0be4b14778cba63e3917a98f7384504ac3b9b2dab77c0f3360
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M3_SYM_15pct.npz,1019598,20e20692bdfa5f277ae8e0d1e66f978ada4bbcba6ea6eca7369bf6f6fa226f75
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M3_SYM_F50.npz,1018907,fedb24070d58de594440c8359a28956889124c987d1bb64e3c26755041303b42
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M3_SYM_initial.npz,961200,3e7ec32fe5630d53bf7713adbefe470851d981d06fba64970005d96db17eb3a1
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M4_RATIO_15pct.npz,1072247,050d9f4687f6be3b3e5ea8d403883a2b46fc7c42694b8ac5e28c580d9d547545
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M4_RATIO_F50.npz,1002444,83f4df0a8d9f5f4433fb65de9420d4a81d7e0d6482704b90d19d43f94bf59a1c
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M4_RATIO_initial.npz,1005662,5e141b4b3e773ca363aad4a273eba67cfd08cdd8adf623bb4534867e440eb892
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M4_SYM_15pct.npz,1079347,f6de4d7d002076f4e82a7a831e1fc9679b216579d9bbd4caadf0e8a1edbd807f
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M4_SYM_F50.npz,1054041,ba8ce5e3ec6b0ee98645904dcc7b421f5da2235a800b18d67ef36e2e21841f62
zenodo_archive/payload/figure_source_data/Fig3/raw_data/Fig3_points_M4_SYM_initial.npz,1010065,1c5e91cbb22af512ac4e43e24ec13bce8aa9e5744ecc4bea23cfdbad105121bb
zenodo_archive/payload/figure_source_data/Fig4/plot_scripts/Fig4_panel_g_replot_script.py,164,bb2de018c0536f4e79653b7b5ef35c9e0ade3be6d468c038f61022893689e509
zenodo_archive/payload/figure_source_data/Fig4/processed_data/Fig4_metric_data_final.csv,42234,7299d583c5ac249d2c3ab6fe5659bcdc3bcddd44c00bfa8ba2aba40a04235772
zenodo_archive/payload/figure_source_data/Fig4/processed_data/Fig4_panel_g_replot_source.csv,18493,50fd92b360dee38d0c01fc4e981d4a66d79e56cd6372dc5853da77a73220471b
zenodo_archive/payload/figure_source_data/Fig4/processed_data/Fig4_snapshot_manifest_final.csv,2241,dac5268638d50f12ea2bbde234e9b7d36c1cd31281990a5db13fc56f9e655f19
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_source_data_manifest.json,1646,405808779b7253cac18e7e4178ef299010865259cbad9d9cb8d23831cde77c51
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_stage2_points_M3_SYM_15pct.npz,1767367,f0e5a4ed3d1e60dcb195b2ed966ba3c378b36adddf4084b7eb5d4ac2d6274674
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_stage2_points_M3_SYM_F50.npz,1816838,67877efd261a0ac22567e46be6db3d4acacb3abbb42aaf647966f48a26102188
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_stage2_points_M4_RATIO_15pct.npz,1858082,1d53fd1f8d339897e4d3d3be5e5f59deac7d1b7fb8139e687adcd970499d82c6
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_stage2_points_M4_RATIO_F50.npz,1805691,c09455c590469ea944dafdfe0a4eb6012c32c6216941c69a81285a97cfc04ec5
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_stage2_points_M4_SYM_15pct.npz,1870675,b5ec9df71bdb399ac5d4e8f37c232dd6092e849ad309cc70b125da429c0362df
zenodo_archive/payload/figure_source_data/Fig4/raw_data/Fig4_stage2_points_M4_SYM_F50.npz,1869381,a406f3727e456586f91b2d3f6e22ff49525d6cfb2078086f23c16f4e8e54d4c7
zenodo_archive/payload/figure_source_data/Fig5/plot_scripts/export_fig5.py,1046,8bb65bf3c40dd136d9b6da3957def2e5ebf74e1133373ae4b1a479deb1362e3e
zenodo_archive/payload/figure_source_data/Fig5/processed_data/Fig3_overlap_metric_data.csv,17701,e4bf20214075d5eee67e2ef63917e839b2d2f5fb85983e4b763cb86bc50f6643
zenodo_archive/payload/figure_source_data/Fig5/processed_data/Fig4_metric_data_final.csv,42234,7299d583c5ac249d2c3ab6fe5659bcdc3bcddd44c00bfa8ba2aba40a04235772
zenodo_archive/payload/figure_source_data/Fig5/processed_data/Fig6_quant_replot_source.csv,4137,fca78b9c52baac9d311169865738dc9c4e0909b96a91b56784fcc83188d972e1
zenodo_archive/payload/figure_source_data/Fig5/processed_data/Fig7_quant_replot_source.csv,2071,c6f9d9ae4c0e9df2652234bda7674605c58d06d88bb99e27a43ff87ad77dd969
zenodo_archive/payload/figure_source_data/Fig5/processed_data/n3_summary_local.csv,1620,3e8843bc0e63992cf532c8c41fa9d171d9edc16cd692ec0b4fd883f047543978
zenodo_archive/payload/figure_source_data/Fig5/raw_data/Fig5_n3_editable_source.svg,32863,75cdca4e8742d7f01e2f18380fed674942cb55bc8efb0f6f0a4e17a041bd31d0
zenodo_archive/payload/figure_source_data/Fig5/raw_data/FIG5_UPDATE_AUDIT.md,581,6a66218c42f8860355d180a45c596605144be8f989e69a5fcc83c6576278b42a
zenodo_archive/payload/figure_source_data/Fig5/README.md,270,8a8b259f4878414b5e248755554d3a395108f83d31d76fa0cc7f2d7944b8ae5e
zenodo_archive/payload/figure_source_data/Fig6/plot_scripts/Fig6_quant_replot_script.py,660,91262a6b40125f494ca671df4bc72efc4ac81db06d40b557df77778ffd82899a
zenodo_archive/payload/figure_source_data/Fig6/processed_data/Fig6_quant_replot_source.csv,4137,fca78b9c52baac9d311169865738dc9c4e0909b96a91b56784fcc83188d972e1
zenodo_archive/payload/figure_source_data/Fig6/processed_data/Fig6_stage2A_dense_metric_schemeA.csv,4137,fca78b9c52baac9d311169865738dc9c4e0909b96a91b56784fcc83188d972e1
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M3_SYM_15pct_50A.png,2825040,053a4c68810efcfd756ec289597dedd5afb2c1ec9afa7b8d211ec286d011b3ff
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M3_SYM_F50_50A.png,2954298,62ec947dc685b0bc148d51acde68ee1070ff610d2b3552ed11c1ad93ed8e176b
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M3_SYM_initial_50A.png,2506844,fdc537fc6522cc16c961c4a70e193aaad9abd10920388aa06dedf223d7dec6a9
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M4_RATIO_15pct_50A.png,2937671,601c192dda7ac3822de1f92df489b560cbd0f01b1ace16633030cce3abff6bfb
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M4_RATIO_F50_50A.png,2601596,9ce33c6cc989f3721de749a51f18b3cb4906a87a815a02a9ff2951dbf680d3ad
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M4_RATIO_initial_50A.png,2573790,f3b8496cfc2877e51e1a35b7ca8bfa46310a94ff1ecdaf03bf397a2f0051d9cc
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M4_SYM_15pct_50A.png,2939548,0977fe04cdb281ca5815cae9c2382040296b3ea489d7727003d0b66e69318b65
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M4_SYM_F50_50A.png,2883774,da04f80760218321f64c82c15cd2d31cbfc152cd4ae62edd36ab08aaf5f561a1
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_M4_SYM_initial_50A.png,2528743,ce0e02f3a4f217dfd14e81addfa055ee3d2fd032d32b3b7c17ee25593bcd9d71
zenodo_archive/payload/figure_source_data/Fig6/raw_data/Fig6_stage2A_schemeA_render_metadata.json,9133,edb9fb43c5929f0d940800940fdfa210a2664df9b2d8d626045e3d4340244193
zenodo_archive/payload/figure_source_data/Fig6/raw_data/source_manifest_final_dense.json,1856,f27033c3c3997095be6e815c33538531e7456c1cbf407f2acb9ae2e3f338cf5f
zenodo_archive/payload/figure_source_data/Fig7/plot_scripts/Fig7_quant_replot_script.py,660,061a2bc7ccfbc451472ea41df653c5f6923e8b9439e8850939334b46c1c336bc
zenodo_archive/payload/figure_source_data/Fig7/processed_data/Fig7_quant_replot_source.csv,2071,c6f9d9ae4c0e9df2652234bda7674605c58d06d88bb99e27a43ff87ad77dd969
zenodo_archive/payload/figure_source_data/Fig7/processed_data/Fig7_stage1_DXA_metric_preview.csv,3895,802e38cde16f7ae0710dc7ef5e470818baebd8f27ca65d3129d2a023bd748b2c
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_source_data_manifest.json,13215,cfd01419eb0efab27f146063d8a68e541d47779c958c83bd333831daf2fff31e
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M3_SYM_15pct.png,1402592,24c840c51dfe2a71c0941da3b4ead1f0b20cdd9a108b7c696417ead00e638518
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M3_SYM_F50.png,1417014,cd3f8124d3fa494c65f310c5967ab4868ddcffda39b17f2e74256efc7bf73921
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M3_SYM_initial.png,993807,26c91b9ff52e36a36f0206a6a3d8cff2743eb7d32b99f7dfe68a32e88937a6ac
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M4_RATIO_15pct.png,1361796,e600b182b655bd75cf736c027af85959dc09a4e51d98d606c1a30423b54d95be
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M4_RATIO_F50.png,1385536,8beca64dae5c30e3304e4bc37e8b8a757666c94f5b65ef698831776de6be105c
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M4_RATIO_initial.png,1029532,7d20a5891b128cb65724f25cb86b0c4c1b34579af76df446ed5a753425ba4268
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M4_SYM_15pct.png,1357076,826134157d2801c038a09fbf23a789279a63a97def9a8aee27ccc216117e6e70
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M4_SYM_F50.png,1361168,fcc6d4b321c8ddefc64e4388fafc1925e808b3489a8b4a3a8c97f4663e7f1bdb
zenodo_archive/payload/figure_source_data/Fig7/raw_data/Fig7_stage1_DXA_M4_SYM_initial.png,943503,15b98ac8fc40035d11942438cafc1aa92cc1f6c3234c2f48480e5b02ef2709b3
zenodo_archive/payload/figure_source_data/FIGURE_SOURCE_COVERAGE.csv,167,c25e58f8b6829cafbbd1f52391a98b766ec419e4eb88d8e67d96779ded39c8ee
zenodo_archive/payload/inputs/INPUT_FILE_INDEX.csv,1832,35ba2e9eadfac48c38c8d21c29d7805298a08f6ace8e3c2fd2128dfdcb8e1bdd
zenodo_archive/payload/inputs/M3_SYM/equilibration_300K_NPT_NVT.lmp,1216,23aa5c58687d2706578ec91a980699e250b819211b76a5d074a5d5a765b4d6bc
zenodo_archive/payload/inputs/M3_SYM/minimization.lmp,884,5f5df39ba6ac208e3043b68f7ff7f9e78c8c5599b53f3b6eb1cce1cba436f3c1
